Identifier,Type,DOI,Title,Abstract,Number of references,Study Type,Study Population Size,Control Group Size,Sampling Method
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1371/journal.pone.0155555,"The Role of Human Coronaviruses in Children Hospitalized for Acute Bronchiolitis, Acute Gastroenteritis, and Febrile Seizures: A 2-Year Prospective Study.","UNLABELLED: Human coronaviruses (HCoVs) are associated with a variety of clinical presentations in children, but their role in disease remains uncertain. The objective of our prospective study was to investigate HCoVs associations with various clinical presentations in hospitalized children up to 6 years of age. Children hospitalized with acute bronchiolitis (AB), acute gastroenteritis (AGE), or febrile seizures (FS), and children admitted for elective surgical procedures (healthy controls) were included in the study. In patients with AB, AGE, and FS, a nasopharyngeal (NP) swab and blood sample were obtained upon admission and the follow-up visit 14 days later, whereas in children with AGE a stool sample was also acquired upon admission; in healthy controls a NP swab and stool sample were taken upon admission. Amplification of polymerase 1b gene was used to detect HCoVs in the specimens. HCoVs-positive specimens were also examined for the presence of several other viruses. HCoVs were most often detected in children with FS (19/192, 9.9%, 95% CI: 6-15%), followed by children with AGE (19/218, 8.7%, 95% CI: 5.3-13.3%) and AB (20/308, 6.5%, 95% CI: 4.0-9.8%). The presence of other viruses was a common finding, most frequent in the group of children with AB (19/20, 95%, 95% CI: 75.1-99.8%), followed by FS (10/19, 52.6%, 95% CI: 28.9-75.6%) and AGE (7/19, 36.8%, 95% CI: 16.3-61.6%). In healthy control children HCoVs were detected in 3/156 (1.9%, 95% CI: 0.4-5.5%) NP swabs and 1/150 (0.7%, 95% CI: 0.02-3.3%) stool samples. It seems that an etiological role of HCoVs is most likely in children with FS, considering that they had a higher proportion of positive HCoVs results than patients with AB and those with AGE, and had the highest viral load; however, the co-detection of other viruses was 52.6%. TRIAL REGISTRATION: ClinicalTrials.gov NCT00987519.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.2807/1560-7917.ES.2018.23.5.17-00284,"Seasonality and geographical spread of respiratory syncytial virus epidemics in 15 European countries, 2010 to 2016.","Respiratory syncytial virus (RSV) is considered the most common pathogen causing severe lower respiratory tract infections among infants and young children. We describe the seasonality and geographical spread of RSV infection in 15 countries of the European Union and European Economic Area. We performed a retrospective descriptive study of weekly laboratory-confirmed RSV detections between weeks 40/2010 and 20/2016, in patients investigated for influenza-like illness, acute respiratory infection or following the clinician's judgment. Six countries reported 4,230 sentinel RSV laboratory diagnoses from primary care and 14 countries reported 156,188 non-sentinel laboratory diagnoses from primary care or hospitals. The median length of the RSV season based on sentinel and non-sentinel surveillance was 16 (range: 9-24) and 18 (range: 8-24) weeks, respectively. The median peak weeks for sentinel and non-sentinel detections were week 4 (range: 48 to 11) and week 4.5 (range: 49 to 17), respectively. RSV detections peaked later (r = 0.56; p = 0.0360) and seasons lasted longer with increasing latitude (r = 0.57; p = 0.0329). Our data demonstrated regular seasonality with moderate correlation between timing of the epidemic and increasing latitude of the country. This study supports the use of RSV diagnostics within influenza or other surveillance systems to monitor RSV seasonality and geographical spread.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1007/s00705-014-2035-1,"Viral etiology of influenza-like illnesses in Huizhou, China, from 2011 to 2013.","Little information is available on the etiology and prevalence of viruses other than influenza viruses causing influenza-like illnesses (ILIs) in China. This study was conducted for simultaneous detection and identification of 14 respiratory viruses in Huizhou using real-time PCR. In total, viruses were detected in 48.66 % of ILI patient samples, in which influenza virus (19.98 %) was the most commonly detected, followed by rhinovirus (7.46 %), human coronaviruses (3.63 %), human metapneumovirus (3.06 %), parainfluenza virus (3.06 %), respiratory syncytial virus (2.39 %), adenovirus (2.29 %), and human bocavirus (1.43 %). Co-infections occurred in 5.35 % of all tested specimens and 11.00 % (56/509) of infected patients. Children under 5 years and adults older than 60 years were more likely to have one or more detectable viruses associated with their ILI (OR=1.75, 95 % CI: 1.37; 2.23). Influenza virus was detected during each month of each year, and increased viral activity was observed in 2013. Infections with adenovirus and human metapneumovirus had characteristic seasonal patterns. No significant differences were found in positive the rate between the gender groups, while significantly differences in positive rate were found among the different age groups (P-value<0.001). This study confirmed that multiple respiratory viruses may circulate concurrently in the population and play an important role in the etiology of ILI. The most frequent symptoms associated with respiratory viruses were sore throat, rhinorrhea and headache. This information needs to be considered by clinicians when treating patients presenting with ILI, and it could serve as a reference for government officers when designing and implementing effective intervention plans.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1016/j.jcv.2018.01.019,Human coronavirus circulation in the United States 2014-2017.,"BACKGROUND: Human coronaviruses (HCoVs) -OC43, -229E, -NL63 and -HKU1 cause upper and lower respiratory tract infections. HCoVs are globally distributed and the predominant species may vary by region or year. Prior studies have shown seasonal patterns of HCoV species and annual variation in species prevalence but national circulation patterns in the US have not yet been described. OBJECTIVES: To describe circulation patterns of HCoVs -OC43, -229E, -NL63 and -HKU1 in the US. STUDY DESIGN: We reviewed real-time reverse transcription polymerase chain reaction (rRT-PCR) test results for HCoV-OC43, -229E, -NL63 and -HKU1 reported to The National Respiratory and Enteric Virus Surveillance System (NREVSS) by U.S. laboratories from July 2014-June 2017. We calculated the total number of tests and percent positive by week. For a subset of HCoV positive submissions with age and sex of the patient available, we tested for differences in age and sex across the four HCoV species using Chi Square and Kruskal Wallace tests. RESULTS: 117 laboratories reported 854,575 HCoV tests; 2.2% were positive for HCoV-OC43, 1.0% for HCoV-NL63, 0.8% for HCoV-229E, and 0.6% for HCoV-HKU1. The percentage of positive tests peaked during December - March each year. No significant differences in sex were seen across species, although a significant difference in age distribution was noted. CONCLUSIONS: Common HCoVs may have annual peaks of circulation in winter months in the US, and individual HCoVs may show variable circulation from year to year. Different HCoV species may be detected more frequently in different age groups. Further years of data are needed to better understand patterns of activity for HCoVs.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1002/jmv.25069,Nation-wide surveillance of human acute respiratory virus infections between 2013 and 2015 in Korea.,"The prevalence of eight respiratory viruses detected in patients with acute respiratory infections (ARIs) in Korea was investigated through analysis of data recorded by the Korea Influenza and Respiratory Viruses Surveillance System (KINRESS) from 2013 to 2015. Nasal aspirate and throat swabs specimens were collected from 36 915 patients with ARIs, and viral nucleic acids were detected by real-time (reverse-transcription) polymerase chain reaction for eight respiratory viruses, including human respiratory syncytial viruses (HRSVs), influenza viruses (IFVs), human parainfluenza viruses (HPIVs), human coronaviruses (HCoVs), human rhinovirus (HRV), human adenovirus (HAdV), human bocavirus (HBoV), and human metapneumovirus (HMPV). The overall positive rate of patient specimens was 49.4% (18 236/36 915), 5% of which carried two or more viruses simultaneously. HRV (15.6%) was the most predominantly detected virus, followed by IFVs (14.6%), HAdV (7.5%), HPIVs (5.8%), HCoVs (4.2%), HRSVs (3.6%), HBoV (1.9%), and HMPV (1.6%). Most of the ARIs were significantly correlated with clinical symptoms of fever, cough, and runny nose. Although HRV and HAdV were frequently detected throughout the year in patients, other respiratory viruses showed apparent seasonality. HRSVs and IFVs were the major causative agents of acute respiratory diseases in infants and young children. Overall, this study demonstrates a meaningful relationship between viral infection and typical manifestations of known clinical features as well as seasonality, age distribution, and co-infection among respiratory viruses. Therefore, these data could provide useful information for public health management and to enhance patient care for primary clinicians.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1128/JCM.02614-05,Coronavirus HKU1 and other coronavirus infections in Hong Kong.,"We have recently described the discovery of a novel coronavirus, coronavirus HKU1 (CoV-HKU1), associated with community-acquired pneumonia. However, the clinical spectrum of disease and the epidemiology of CoV-HKU1 infections in relation to infections with other respiratory viruses are unknown. In this 12-month prospective study, 4,181 nasopharyngeal aspirates from patients with acute respiratory tract infections were subjected to reverse transcription-PCRs specific for CoV-HKU1 and human coronaviruses NL63 (HCoV-NL63), OC43 (HCoV-OC43), and 229E (HCoV-229E). Coronaviruses were detected in 87 (2.1%) patients, with 13 (0.3%) positive for CoV-HKU1, 17 (0.4%) positive for HCoV-NL63, 53 (1.3%) positive for HCoV-OC43, and 4 (0.1%) positive for HCoV-229E. Of the 13 patients with CoV-HKU1 infections, 11 were children and 8 had underlying diseases. Similar to the case for other coronaviruses, upper respiratory infection was the most common presentation of CoV-HKU1 infections, although pneumonia, acute bronchiolitis, and asthmatic exacerbation also occurred. Despite a shorter duration of fever (mean, 1.7 days) and no difference in maximum temperature in children with CoV-HKU1 infections compared to patients with most other respiratory virus infections, a high incidence of febrile seizures (50%) was noted, which was significantly higher than those for HCoV-OC43 (14%), adenovirus (9%), human parainfluenza virus 1 (0%), and respiratory syncytial virus (8%) infections. CoV-HKU1 and HCoV-OC43 infections peaked in winter, although cases of the former also occurred in spring to early summer. This is in contrast to HCoV-NL63 infections, which mainly occurred in early summer and autumn but were absent in winter. Two genotypes of CoV-HKU1 cocirculated during the study period. Continuous studies over a longer period are warranted to ascertain the seasonal variation and relative importance of the different coronaviruses. Similar studies in other countries are required to better determine the epidemiology and genetic diversity of CoV-HKU1.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1097/INF.0000000000001359,Etiology of Acute Respiratory Infections in Infants: A Prospective Birth Cohort Study.,"BACKGROUND: There is paucity of studies on etiology of acute respiratory infections (ARI) in infants. The objective of this study is to document incidence and etiology of ARI in infants, their seasonal variability and association of clinical profile with etiology. METHODS: A birth cohort was followed for the first year of life; for each episode of ARI, nasopharyngeal aspirates were collected to identify the causative respiratory virus(es) using multiplex real-time polymerase chain reaction assay. For lower respiratory tract infections blood culture, serum procalcitonin, serum antibodies to Mycoplasma and Chlamydia and urinary Streptococcus pneumoniae antigen were also assayed. RESULTS: A total of 503 ARI episodes were documented in 310 infants for an incidence rate of 1.8 episodes per infant per year. Of these, samples were processed in 395 episodes (upper respiratory tract infection: 377; lower respiratory tract infection: 18). One or more viruses were detected in 250 (63.3%) episodes and viral coinfections in 72 (18.2%) episodes. Rhinovirus was the most common virus [105 (42%)] followed by respiratory syncytial virus [50 (20%)], parainfluenza virus [42 (16.8%)] and coronavirus [44 (17.6%)]. In lower respiratory tract infections, viral infections were detected in 12 (66.7%) episodes, bacterial infections in 17 (94.4%) episodes and mixed bacterial-viral infections in 8 (44.4%) episodes. Peak incidence of viruses was observed during February-March and September-November. There was no significant difference in symptom duration with virus types. CONCLUSION: In this cohort of infants, ARI incidence was 1.8 episodes per year per infant; 95% were upper respiratory tract infections. Viruses were identified in 63.3% episodes, and the most common viruses detected were rhinovirus, respiratory syncytial virus and parainfluenza virus.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.4168/aard.2017.5.6.320,Erratum: Butter Tolerance in Children Allergic to Cow's Milk.,[This corrects the article DOI: 10.4168/aair.2015.7.2.186.].,,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1002/jmv.25040,"Viral etiologies and epidemiology of patients with acute respiratory infections based on sentinel hospitals in Gansu Province, Northwest China, 2011-2015.","Understanding etiological role and epidemiological profile is needed to improve clinical management and prevention of acute respiratory infections (ARIs). A 5-year prospective study about active surveillance for outpatients and inpatients with ARIs was conducted in Gansu province, China, from January 2011 to November 2015. Respiratory specimens were collected from patients and tested for eight respiratory viruses using polymerase chain reaction (PCR) or reverse transcription polymerase chain reaction (RT-PCR). In this study, 2768 eligible patients with median age of 43 years were enrolled including pneumonia (1368, 49.2%), bronchitis (435, 15.7%), upper respiratory tract infection or URTI (250, 9.0%), and unclassified ARI (715, 25.8%). Overall, 29.2% (808/2768) were positive for any one of eight viruses, of whom 130 cases were identified with two or more viruses. Human rhinovirus (HRV) showed the highest detection rate (8.6%), followed by influenza virus (Flu, 7.3%), respiratory syncytial virus (RSV, 6.1%), human coronavirus (hCoV, 4.3%), human parainfluenza (PIV, 4.0%), adenovirus (ADV, 2.1%), human metapneumovirus (hMPV, 1.6%), and human bocavirus (hBoV, 0.7%). Compared with URTI, RSV was more likely identified in pneumonia (χ",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1007/s00705-013-1794-4,Seasonality and prevalence of respiratory pathogens detected by multiplex PCR at a tertiary care medical center.,"Respiratory tract infections (RTIs) are a leading cause of mortality and morbidity. Seasonality has been reported for many viruses, including influenza virus, respiratory syncytial virus (RSV), and the recently described human metapneumovirus (hMPV). We hypothesize that the availability of rapid, multiplex PCR diagnostics will provide better clinical care and new insights into the etiology and clinical spectrum of RTIs. We conducted a retrospective analysis of the incidence of respiratory pathogens at a 500-bed adult and 154-bed pediatric hospital tertiary care center. A total of 939 specimens from patients with an age range of 5 days to 91 years (median, 2 years) were tested by a multiplex respiratory pathogen PCR from November 14, 2011 to November 13, 2012. Sixty-five percent of specimens were positive for at least one pathogen. As the age of the patient increased, the positivity rate for the PCR decreased proportionately. Rhinoviruses/enteroviruses (Rhino/Entero) were the most prevalent (34.3 %) followed by RSV (19.2 %) and hMPV (6.2 %). Twelve percent of the positive samples were positive for multiple analytes, with Rhino/Entero and RSV being the most common combination. The peak months were September and May for Rhino/Entero infections, January for RSV and February for coronavirus. hMPV peaked 2 months after RSV, as has been observed recently in other studies. Multiplex PCR provides rapid diagnostic information that can be used to make knowledgeable clinical decisions and potentially reduce the use of antibiotics. Active respiratory PCR surveillance could also predict seasonal respiratory epidemics to allow for adequate planning of additional infection control measures.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.7883/yoken.JJID.2014.266,"Detection of the human coronavirus 229E, HKU1, NL63, and OC43 between 2010 and 2013 in Yamagata, Japan.","The available literature on human coronaviruses (HCoVs) in Japan is limited to epidemiological studies conducted over a maximum of 1 year. We conducted a 4-year study of HCoVs by analyzing 4,342 respiratory specimens obtained in Yamagata, Japan, between January 2010 and December 2013. A pan-coronavirus reverse transcription-PCR screening assay was performed, and all HCoV-positive specimens were subsequently confirmed by sequencing of the PCR products. We detected in 332 (7.6%) HCoV strains during the study period, comprising 133 (3.1%) HCoV-NL63, 83 (1.9%) HCoV-HKU1, 78 (1.8%) HCoV-OC43, and 38 (0.9%) HCoV-229E strains. HCoV detection per year ranged from 3.5% to 9.7%. HCoVs were detected mainly in winter, with January (28.5%) and February (25.3%) 2011 and December 2012 (14.6%) being the only months in which HCoV-NL63 detection per month exceeded 10.0%. HCoV-HKU1 displayed clear biennial peaks in January (18.3%) and February (10.7%) 2010 and in February (18.8%) and March (14.7%) 2012. The peak detection of HCoV-OC43 was 13.6% in November 2010, while that of HCoV-229E was 10.8% in March 2013. Our results indicated that there may be annual variations in the circulation of individual HCoV strains. Further long-term surveillance is necessary to clarify HCoV prevalence and circulation patterns in Japan.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1093/infdis/jis573,"Viral etiology of influenza-like illnesses in Cameroon, January-December 2009.","BACKGROUND: No information is available on the viral etiology of upper respiratory tract infections in Cameroon. METHODS: We prospectively enrolled outpatients with influenza-like illness (ILI) presenting at 14 sentinel clinics located across the country from January through December 2009. The specimens were tested using real-time and multiplex reverse-transcription polymerase chain reaction methods for the detection of 15 RNA respiratory viruses. RESULTS: We detected at least 1 respiratory virus in 365 of 561 specimens (65.1%). Overall, influenza virus was the most commonly detected virus (28.2% of specimens), followed by human rhinovirus (17.8%); parainfluenza virus (PIV) types 1-4 (7.5%); enterovirus (5.9%); respiratory syncytial virus (RSV; 5.7%); human coronavirus (HCoV) OC43, 229E, NL63, and HKU1 (5.3%); and human metapneumovirus (HMPV; 5.0%). RSV (26 of 31 specimens [83.9%]), PIV (30 of 39 [76.9%]), and HRV (64 of 99 [64.6%]) were most common among children <5 years of age. Coinfections were found in 53 of 365 positive specimens (14.5%), and most (71.7%) were in children <5 years of age. While influenza virus, enterovirus, RSV, and HMPV had a defined period of circulation, the other viruses were detected throughout the year. CONCLUSIONS: We found that respiratory viruses play an important role in the etiology of ILI in Cameroon, particularly in children <5 years of age.",,,,,
"Global Seasonality of Human Seasonal Coronaviruses, Circulating Season of Severe Acute Respiratory Syndrome",good,10.1016/j.jcv.2014.10.017,Commonly circulating human coronaviruses do not have a significant role in the etiology of gastrointestinal infections in hospitalized children.,"BACKGROUND: Human coronaviruses (HCoVs) OC43, 229E, NL63 and HKU1 are common causes of respiratory infections. Over the years, it has been proposed that HCoVs play a possible role in gastrointestinal infections. OBJECTIVES: To assess the role of HCoVs in acute gastroenteritis (AGE) in children. STUDY DESIGN: Study was conducted at Tampere University Hospital over 2 years. Both stool and nasal swab samples were collected from 172 children with AGE, 545 with acute respiratory tract infection (ARTI) and 238 with symptoms of both. The samples were tested for HCoVs by RT-PCR. RESULTS: HCoVs were detected in 52 (5.4%) children: in 6.4% of those with AGE, 4.4% with ARTI and 7.1% with symptoms of both. HCoVs OC43, HKU1, 229E and NL63 were encountered in 13, 11, 13 and 15 cases, respectively. HCoVs were detected simultaneously in stool and nasal swab samples in 17 children, in nasal swabs alone in 33 children, and in the stools alone in two children. HCoVs were present in the stools of eight (4.7%) of the 172 children with AGE; in six of these cases, the nasal swab sample was also positive for the respective HCoV. Additionally, in six of the eight cases, the stool sample contained either rotavirus or calicivirus. CONCLUSIONS: HCoVs can be detected in the stools of children with AGE, but usually together with well-known gastroenteritis viruses, and concomitantly in the respiratory tract. It appears that commonly circulating HCoVs do not have a significant role in the AGE of children admitted to hospital.",,,,,
